MES,ADYEN_TIME,TIPO,GATEWAY_TOKEN,ADQUIRIENTE,MERCHANT_ACCOUNT,REFERENCE_MODEL,ADQ_VENTAS,RAPPI_VENTAS,CONCILIACION,ADQ_TRX,RAPPI_TRX
2021-08-04,2021-08-05,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,59085.9,59085.90,1.0,45,45
2021-08-04,2021-08-05,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,1162.79,1162.79,1.0,7,7
2021-08-04,2021-08-05,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,478.4,478.40,1.0,16,16
2021-08-04,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-22.81,,0,1
2021-08-04,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-16.00,,0,1
2021-08-04,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-209.30,,0,7
2021-08-04,,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Prime,,-150.00,,0,1
2021-08-04,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,106.16,,0,4
2021-08-04,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,4919.51,,0,60
2021-08-05,2021-08-05,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-1000.34,-1000.34,1.0,21,21
2021-08-05,2021-08-05,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-56278.23,-56278.23,1.0,1406,1406
2021-08-05,2021-08-05,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-148143.81,-148143.81,1.0,2673,2673
2021-08-05,2021-08-05,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-7314.599999999999,-7314.60,0.9999999999999999,227,227
2021-08-05,2021-08-05,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-837.1999999999999,-837.20,0.9999999999999999,28,28
2021-08-05,2021-08-05,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,5886.89,5886.89,1.0,160,160
2021-08-05,2021-08-05,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,4578.06,4578.06,1.0,4,4
2021-08-05,2021-08-05,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1733081.81,1733081.81,1.0,15318,15318
2021-08-05,2021-08-05,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2427119.23,2427119.23,1.0,30358,30358
2021-08-05,2021-08-05,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,179070.75,179070.75,1.0,5640,5640
2021-08-05,2021-08-05,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,123820.6,123820.60,1.0,202,202
2021-08-05,2021-08-05,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,13498.43,13498.43,1.0,47,47
2021-08-05,2021-08-05,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,12901.849999999999,12901.85,0.9999999999999999,414,414
2021-08-05,2021-08-06,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-709.36,-709.36,1.0,16,16
2021-08-05,2021-08-06,Refunds_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,-4878.37,-4878.37,1.0,7,7
2021-08-05,2021-08-06,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-19911.84,-19911.84,1.0,496,496
2021-08-05,2021-08-06,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-44331.73,-44331.73,1.0,991,991
2021-08-05,2021-08-06,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-527.3,-527.30,1.0,18,18
2021-08-05,2021-08-06,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-29.9,-29.90,1.0,1,1
2021-08-05,2021-08-06,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,3814.89,3814.89,1.0,97,97
2021-08-05,2021-08-06,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,7249.68,7249.68,1.0,3,3
2021-08-05,2021-08-06,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR,Order,2.0,2.00,1.0,1,1
2021-08-05,2021-08-06,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,745277.75,745277.75,1.0,8333,8333
2021-08-05,2021-08-06,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1207440.92,1207440.92,1.0,17235,17235
2021-08-05,2021-08-06,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,3916.9,3916.90,1.0,113,113
2021-08-05,2021-08-06,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,24996.29,24996.29,1.0,58,58
2021-08-05,2021-08-06,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,538.1999999999999,538.20,0.9999999999999998,18,18
2021-08-05,2021-08-06,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,4049.57,4049.57,1.0,22,22
2021-08-05,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-16.61,,0,1
2021-08-05,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-59.80,,0,2
2021-08-05,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,196.10,,0,3
2021-08-05,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,6250.89,,0,77
2021-08-05,,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,,RappiPay,,137.97,,0,1
2021-08-06,2021-08-06,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-1330.28,-1330.28,1.0,23,23
2021-08-06,2021-08-06,Refunds_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,-67.47,-67.47,1.0,1,1
2021-08-06,2021-08-06,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-69055.08,-69055.08,1.0,1609,1609
2021-08-06,2021-08-06,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-157028.02,-157028.02,1.0,2999,2999
2021-08-06,2021-08-06,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-4754.099999999999,-4754.10,0.9999999999999998,150,150
2021-08-06,2021-08-06,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-1016.5999999999999,-1016.60,0.9999999999999999,34,34
2021-08-06,2021-08-06,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,7782.12,7782.12,1.0,191,191
2021-08-06,2021-08-06,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,5438.2,5438.20,1.0,4,4
2021-08-06,2021-08-06,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR,Order,6.0,6.00,1.0,2,2
2021-08-06,2021-08-06,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1925835.9,1925835.90,1.0,17636,17636
2021-08-06,2021-08-06,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_Safe,Order,3.0,3.00,1.0,1,1
2021-08-06,2021-08-06,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2663140.47,2663140.47,1.0,33726,33726
2021-08-06,2021-08-06,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,192278.91,192278.91,1.0,6040,6040
2021-08-06,2021-08-06,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,9212.74,9212.74,1.0,55,55
2021-08-06,2021-08-06,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,14636.05,14636.05,1.0,472,472
2021-08-06,2021-08-06,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,6444.9,6444.90,1.0,35,35
2021-08-06,2021-08-07,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-843.8,-843.80,1.0,24,24
2021-08-06,2021-08-07,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-26319.48,-26319.48,1.0,605,605
2021-08-06,2021-08-07,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-60766.0,-60766.00,1.0,1198,1198
2021-08-06,2021-08-07,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-837.1999999999999,-837.20,0.9999999999999999,28,28
2021-08-06,2021-08-07,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-89.69999999999999,-89.70,0.9999999999999999,3,3
2021-08-06,2021-08-07,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,5876.86,5876.86,1.0,154,154
2021-08-06,2021-08-07,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,5019.92,5019.92,1.0,2,2
2021-08-06,2021-08-07,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR,Order,7.0,7.00,1.0,1,1
2021-08-06,2021-08-07,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1132363.3,1132363.30,1.0,12202,12202
2021-08-06,2021-08-07,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1785116.17,1785116.17,1.0,24160,24160
2021-08-06,2021-08-07,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,5075.84,5075.84,1.0,133,133
2021-08-06,2021-08-07,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,4102.3,4102.30,1.0,24,24
2021-08-06,2021-08-07,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,2702.7,2702.70,1.0,12,12
2021-08-06,2021-08-07,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,403.65,403.65,1.0,14,14
2021-08-06,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-36.46,,0,2
2021-08-06,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-128.02,,0,7
2021-08-06,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-29.90,,0,1
2021-08-06,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,472.59,,0,9
2021-08-06,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,6869.31,,0,63
2021-08-07,2021-08-07,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-1059.06,-1059.06,1.0,18,18
2021-08-07,2021-08-07,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-65046.59,-65046.59,1.0,1589,1589
2021-08-07,2021-08-07,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-153468.14,-153468.14,1.0,2925,2925
2021-08-07,2021-08-07,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-3914.1,-3914.10,1.0,114,114
2021-08-07,2021-08-07,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-478.4,-478.40,1.0,16,16
2021-08-07,2021-08-07,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,7610.39,7610.39,1.0,190,190
2021-08-07,2021-08-07,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,2115.7,2115.70,1.0,2,2
2021-08-07,2021-08-07,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR,Order,2.0,2.00,1.0,1,1
2021-08-07,2021-08-07,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1838837.02,1838837.02,1.0,17099,17099
2021-08-07,2021-08-07,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2818351.08,2818351.08,1.0,35472,35472
2021-08-07,2021-08-07,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,182520.05,182520.05,1.0,5758,5758
2021-08-07,2021-08-07,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,4489.03,4489.03,1.0,39,39
2021-08-07,2021-08-07,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,13245.699999999999,13245.70,0.9999999999999999,434,434
2021-08-07,2021-08-07,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,2122.7799999999997,2122.78,0.9999999999999998,15,15
2021-08-07,2021-08-08,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-1176.95,-1176.95,1.0,17,17
2021-08-07,2021-08-08,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-26275.23,-26275.23,1.0,626,626
2021-08-07,2021-08-08,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-57962.21,-57962.21,1.0,1324,1324
2021-08-07,2021-08-08,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-418.59999999999997,-418.60,0.9999999999999999,14,14
2021-08-07,2021-08-08,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-29.9,-29.90,1.0,1,1
2021-08-07,2021-08-08,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,5696.69,5696.69,1.0,142,142
2021-08-07,2021-08-08,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,2748.66,2748.66,1.0,2,2
2021-08-07,2021-08-08,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,941991.47,941991.47,1.0,10583,10583
2021-08-07,2021-08-08,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1532849.93,1532849.93,1.0,21523,21523
2021-08-07,2021-08-08,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,3468.4,3468.40,1.0,108,108
2021-08-07,2021-08-08,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,1097.71,1097.71,1.0,22,22
2021-08-07,2021-08-08,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,481.16999999999996,481.17,0.9999999999999999,7,7
2021-08-07,2021-08-08,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,598.0,598.00,1.0,20,20
2021-08-07,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-77.41,,0,1
2021-08-07,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-17.39,,0,1
2021-08-07,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-59.80,,0,2
2021-08-07,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,516.66,,0,9
2021-08-07,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,5498.00,,0,70
2021-08-08,2021-08-08,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-1253.76,-1253.76,1.0,24,24
2021-08-08,2021-08-08,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-57288.42,-57288.42,1.0,1323,1323
2021-08-08,2021-08-08,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-123304.06999999999,-123304.07,0.9999999999999999,2488,2488
2021-08-08,2021-08-08,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-4363.61,-4363.61,1.0,78,78
2021-08-08,2021-08-08,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-209.3,-209.30,1.0,7,7
2021-08-08,2021-08-08,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,7240.6,7240.60,1.0,168,168
2021-08-08,2021-08-08,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,347.99,347.99,1.0,1,1
2021-08-08,2021-08-08,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1532090.16,1532090.16,1.0,15693,15693
2021-08-08,2021-08-08,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2377756.46,2377756.46,1.0,31015,31015
2021-08-08,2021-08-08,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,195213.6,195213.60,1.0,6097,6097
2021-08-08,2021-08-08,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,1973.48,1973.48,1.0,32,32
2021-08-08,2021-08-08,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,13604.5,13604.50,1.0,446,446
2021-08-08,2021-08-08,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,1731.8200000000002,1731.82,1.0000000000000002,14,14
2021-08-08,2021-08-09,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-723.28,-723.28,1.0,16,16
2021-08-08,2021-08-09,Refunds_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,-9025.73,-9025.73,1.0,5,5
2021-08-08,2021-08-09,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-20747.59,-20747.59,1.0,468,468
2021-08-08,2021-08-09,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-40096.369999999995,-40096.37,0.9999999999999998,1043,1043
2021-08-08,2021-08-09,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-657.8,-657.80,1.0,13,13
2021-08-08,2021-08-09,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,3610.83,3610.83,1.0,103,103
2021-08-08,2021-08-09,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,2349.35,2349.35,1.0,2,2
2021-08-08,2021-08-09,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,802099.97,802099.97,1.0,9454,9454
2021-08-08,2021-08-09,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1267724.83,1267724.83,1.0,18563,18563
2021-08-08,2021-08-09,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,3617.0,3617.00,1.0,104,104
2021-08-08,2021-08-09,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,951.8399999999999,951.84,0.9999999999999999,11,11
2021-08-08,2021-08-09,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,403.65,403.65,1.0,14,14
2021-08-08,2021-08-09,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,418.42,418.42,1.0,4,4
2021-08-08,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-9.58,,0,1
2021-08-08,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-12.74,,0,1
2021-08-08,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-148.94,,0,7
2021-08-08,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,370.03,,0,5
2021-08-08,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,3490.67,,0,58
2021-08-09,2021-08-09,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-233.96,-233.96,1.0,9,9
2021-08-09,2021-08-09,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-68136.91,-68136.91,1.0,1508,1508
2021-08-09,2021-08-09,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-117936.25,-117936.25,1.0,2750,2750
2021-08-09,2021-08-09,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-4104.4,-4104.40,1.0,120,120
2021-08-09,2021-08-09,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-418.59999999999997,-418.60,0.9999999999999999,14,14
2021-08-09,2021-08-09,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,4673.33,4673.33,1.0,157,157
2021-08-09,2021-08-09,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,2479.1800000000003,2479.18,1.0000000000000002,3,3
2021-08-09,2021-08-09,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR,Order,4.0,4.00,1.0,1,1
2021-08-09,2021-08-09,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1664697.31,1664697.31,1.0,14754,14754
2021-08-09,2021-08-09,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_Safe,Order,4.0,4.00,1.0,1,1
2021-08-09,2021-08-09,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2289318.16,2289318.16,1.0,28715,28715
2021-08-09,2021-08-09,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,185812.19999999998,185812.20,0.9999999999999999,5828,5828
2021-08-09,2021-08-09,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,5111.33,5111.33,1.0,31,31
2021-08-09,2021-08-09,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,11825.449999999999,11825.45,0.9999999999999999,396,396
2021-08-09,2021-08-09,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,3791.39,3791.39,1.0,15,15
2021-08-09,2021-08-10,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,-441.62,-441.62,1.0,12,12
2021-08-09,2021-08-10,Refunds_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,-5051.5,-5051.50,1.0,3,3
2021-08-09,2021-08-10,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-19910.93,-19910.93,1.0,565,565
2021-08-09,2021-08-10,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_Safe,Order,-43.15,-43.15,1.0,1,1
2021-08-09,2021-08-10,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-47059.51,-47059.51,1.0,984,984
2021-08-09,2021-08-10,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-568.1,-568.10,1.0,19,19
2021-08-09,2021-08-10,Refunds_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Prime,-239.2,-239.20,1.0,8,8
2021-08-09,2021-08-10,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,3098.06,3098.06,1.0,101,101
2021-08-09,2021-08-10,Ventas_orders,DJVrGLk2ULRksb12F0u2eUZjUEs,Adyen_Travel,RappiBR_Travel,Order,3066.1,3066.10,1.0,1,1
2021-08-09,2021-08-10,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,596201.42,596201.42,1.0,6852,6852
2021-08-09,2021-08-10,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,958358.7,958358.70,1.0,14106,14106
2021-08-09,2021-08-10,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,2839.6,2839.60,1.0,86,86
2021-08-09,2021-08-10,Ventas_others,WDkEsjS0yOQclR4fLBXESeLkCYY,Adyen_pay,RappiBank_BR,RappiPay,608.16,608.16,1.0,9,9
